Country Name,Country Code,indicator_year,Current account balance (% of GDP),Exports of goods and services (% of GDP),GDP per capita (constant LCU),"GDP per capita, PPP (constant 2005 international $)",General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Household final consumption expenditure, etc. (% of GDP)",Imports of goods and services (% of GDP),Net barter terms of trade index (2000 = 100),"Population, total",Real effective exchange rate index (2005 = 100)
Afghanistan,AFG,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1982.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1982.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1982.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1983.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1983.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1983.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1984.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1984.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1984.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1985.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1985.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1986.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1986.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1987.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1987.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1988.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1988.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1989.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1989.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1990.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1990.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1991.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1991.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1992.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1992.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1993.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1993.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1994.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1994.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1995.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1995.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1996.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1996.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1997.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1997.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1998.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1998.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1999.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1999.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2000.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2000.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2001.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2002,NA,NA,NA,615.0422454,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2002.25,NA,NA,NA,615.0422454,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2002.5,NA,NA,NA,615.0422454,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2002.75,NA,NA,NA,615.0422454,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2003,NA,NA,NA,648.3248545,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2003.25,NA,NA,NA,648.3248545,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2003.5,NA,NA,NA,648.3248545,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2003.75,NA,NA,NA,648.3248545,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2004,NA,NA,NA,636.8460011,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2004.25,NA,NA,NA,636.8460011,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2004.5,NA,NA,NA,636.8460011,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2004.75,NA,NA,NA,636.8460011,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2005,NA,NA,NA,688.2150537,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2005.25,NA,NA,NA,688.2150537,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2005.5,NA,NA,NA,688.2150537,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2005.75,NA,NA,NA,688.2150537,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2006,NA,NA,NA,706.438088,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2006.25,NA,NA,NA,706.438088,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2006.5,NA,NA,NA,706.438088,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2006.75,NA,NA,NA,706.438088,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2007,NA,NA,NA,781.3808865,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2007.25,NA,NA,NA,781.3808865,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2007.5,NA,NA,NA,781.3808865,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2007.75,NA,NA,NA,781.3808865,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2008,NA,NA,NA,787.30837,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2008.25,NA,NA,NA,787.30837,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2008.5,NA,NA,NA,787.30837,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2008.75,NA,NA,NA,787.30837,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2009,NA,NA,NA,926.568835,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2009.25,NA,NA,NA,926.568835,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2009.5,NA,NA,NA,926.568835,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2009.75,NA,NA,NA,926.568835,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2010,NA,NA,NA,977.0574216,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2010.25,NA,NA,NA,977.0574216,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2010.5,NA,NA,NA,977.0574216,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2010.75,NA,NA,NA,977.0574216,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2011,NA,NA,NA,1005.753278,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2011.25,NA,NA,NA,1005.753278,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2011.5,NA,NA,NA,1005.753278,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2011.75,NA,NA,NA,1005.753278,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2012.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,2012.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1980,NA,NA,NA,4241.843896,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1980.25,NA,NA,NA,4241.843896,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1980.5,NA,NA,NA,4241.843896,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1980.75,NA,NA,NA,4241.843896,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1981,NA,NA,NA,4397.123549,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1981.25,NA,NA,NA,4397.123549,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1981.5,NA,NA,NA,4397.123549,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1981.75,NA,NA,NA,4397.123549,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1982,NA,NA,NA,4441.11251,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1982.25,NA,NA,NA,4441.11251,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1982.5,NA,NA,NA,4441.11251,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1982.75,NA,NA,NA,4441.11251,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1983,NA,NA,NA,4404.413819,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1983.25,NA,NA,NA,4404.413819,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1983.5,NA,NA,NA,4404.413819,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1983.75,NA,NA,NA,4404.413819,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1984,NA,NA,NA,4260.043036,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1984.25,NA,NA,NA,4260.043036,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1984.5,NA,NA,NA,4260.043036,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1984.75,NA,NA,NA,4260.043036,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1985,NA,NA,NA,4238.569154,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1985.25,NA,NA,NA,4238.569154,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1985.5,NA,NA,NA,4238.569154,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1985.75,NA,NA,NA,4238.569154,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1986,NA,NA,NA,4365.321677,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1986.25,NA,NA,NA,4365.321677,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1986.5,NA,NA,NA,4365.321677,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1986.75,NA,NA,NA,4365.321677,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1987,NA,NA,NA,4216.102127,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1987.25,NA,NA,NA,4216.102127,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1987.5,NA,NA,NA,4216.102127,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1987.75,NA,NA,NA,4216.102127,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1988,NA,NA,NA,4053.661202,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1988.25,NA,NA,NA,4053.661202,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1988.5,NA,NA,NA,4053.661202,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1988.75,NA,NA,NA,4053.661202,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1989,NA,NA,NA,4368.976966,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1989.25,NA,NA,NA,4368.976966,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1989.5,NA,NA,NA,4368.976966,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1989.75,NA,NA,NA,4368.976966,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1990,NA,NA,NA,3910.237534,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1990.25,NA,NA,NA,3910.237534,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1990.5,NA,NA,NA,3910.237534,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1990.75,NA,NA,NA,3910.237534,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1991,NA,NA,NA,2751.387282,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1991.25,NA,NA,NA,2751.387282,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1991.5,NA,NA,NA,2751.387282,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1991.75,NA,NA,NA,2751.387282,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1992,NA,NA,NA,2572.600886,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1992.25,NA,NA,NA,2572.600886,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1992.5,NA,NA,NA,2572.600886,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1992.75,NA,NA,NA,2572.600886,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1993,NA,NA,NA,2856.36338,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1993.25,NA,NA,NA,2856.36338,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1993.5,NA,NA,NA,2856.36338,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1993.75,NA,NA,NA,2856.36338,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1994,NA,NA,NA,3137.670924,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1994.25,NA,NA,NA,3137.670924,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1994.5,NA,NA,NA,3137.670924,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1994.75,NA,NA,NA,3137.670924,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1995,NA,NA,NA,3598.372928,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1995.25,NA,NA,NA,3598.372928,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1995.5,NA,NA,NA,3598.372928,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1995.75,NA,NA,NA,3598.372928,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1996,NA,NA,NA,3961.777362,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1996.25,NA,NA,NA,3961.777362,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1996.5,NA,NA,NA,3961.777362,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1996.75,NA,NA,NA,3961.777362,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1997,NA,NA,NA,3581.488633,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1997.25,NA,NA,NA,3581.488633,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1997.5,NA,NA,NA,3581.488633,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1997.75,NA,NA,NA,3581.488633,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1998,NA,NA,NA,4053.202535,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1998.25,NA,NA,NA,4053.202535,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1998.5,NA,NA,NA,4053.202535,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1998.75,NA,NA,NA,4053.202535,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1999,NA,NA,NA,4471.743027,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1999.25,NA,NA,NA,4471.743027,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1999.5,NA,NA,NA,4471.743027,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1999.75,NA,NA,NA,4471.743027,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2000,NA,NA,NA,4799.537629,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2000.25,NA,NA,NA,4799.537629,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2000.5,NA,NA,NA,4799.537629,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2000.75,NA,NA,NA,4799.537629,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2001,NA,NA,NA,5126.290191,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2001.25,NA,NA,NA,5126.290191,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2001.5,NA,NA,NA,5126.290191,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2001.75,NA,NA,NA,5126.290191,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2002,NA,NA,NA,5253.782991,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2002.25,NA,NA,NA,5253.782991,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2002.5,NA,NA,NA,5253.782991,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2002.75,NA,NA,NA,5253.782991,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2003,NA,NA,NA,5522.998647,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2003.25,NA,NA,NA,5522.998647,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2003.5,NA,NA,NA,5522.998647,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2003.75,NA,NA,NA,5522.998647,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2004,NA,NA,NA,5814.865186,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2004.25,NA,NA,NA,5814.865186,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2004.5,NA,NA,NA,5814.865186,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2004.75,NA,NA,NA,5814.865186,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2005,NA,NA,NA,6101.607658,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2005.25,NA,NA,NA,6101.607658,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2005.5,NA,NA,NA,6101.607658,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2005.75,NA,NA,NA,6101.607658,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2006,NA,NA,NA,6376.635573,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2006.25,NA,NA,NA,6376.635573,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2006.5,NA,NA,NA,6376.635573,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2006.75,NA,NA,NA,6376.635573,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2007,NA,NA,NA,6725.037473,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2007.25,NA,NA,NA,6725.037473,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2007.5,NA,NA,NA,6725.037473,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2007.75,NA,NA,NA,6725.037473,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2008,NA,NA,NA,7216.15593,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2008.25,NA,NA,NA,7216.15593,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2008.5,NA,NA,NA,7216.15593,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2008.75,NA,NA,NA,7216.15593,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2009,NA,NA,NA,7427.845417,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2009.25,NA,NA,NA,7427.845417,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2009.5,NA,NA,NA,7427.845417,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2009.75,NA,NA,NA,7427.845417,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2010,NA,NA,NA,7660.082488,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2010.25,NA,NA,NA,7660.082488,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2010.5,NA,NA,NA,7660.082488,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2010.75,NA,NA,NA,7660.082488,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2011,NA,NA,NA,7861.171169,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2011.25,NA,NA,NA,7861.171169,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2011.5,NA,NA,NA,7861.171169,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2011.75,NA,NA,NA,7861.171169,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2012.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,2012.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1980,NA,NA,NA,6358.196927,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1980.25,NA,NA,NA,6358.196927,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1980.5,NA,NA,NA,6358.196927,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1980.75,NA,NA,NA,6358.196927,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1981,NA,NA,NA,6336.322495,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1981.25,NA,NA,NA,6336.322495,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1981.5,NA,NA,NA,6336.322495,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1981.75,NA,NA,NA,6336.322495,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1982,NA,NA,NA,6522.698293,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1982.25,NA,NA,NA,6522.698293,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1982.5,NA,NA,NA,6522.698293,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1982.75,NA,NA,NA,6522.698293,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1983,NA,NA,NA,6654.029143,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1983.25,NA,NA,NA,6654.029143,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1983.5,NA,NA,NA,6654.029143,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1983.75,NA,NA,NA,6654.029143,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1984,NA,NA,NA,6806.901254,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1984.25,NA,NA,NA,6806.901254,NA,NA,NA,NA,NA,NA,NA
